 F
 1950   0.107  0.228  0.003  0.010  0.046  0.071  0.080  0.113  0.258  0.181
 1951   0.020  0.032  0.030  0.023  0.067  0.109  0.111  0.090  0.220  0.154
 1952   0.002  0.007  0.011  0.015  0.049  0.112  0.168  0.167  0.219  0.153
 1953   0.008  0.014  0.015  0.018  0.098  0.084  0.170  0.212  0.181  0.127
 1954   0.007  0.014  0.002  0.008  0.070  0.125  0.081  0.094  0.226  0.158
 1955   0.010  0.051  0.101  0.046  0.065  0.083  0.142  0.102  0.228  0.160
 1956   0.006  0.038  0.052  0.029  0.034  0.061  0.076  0.139  0.144  0.101
 1957   0.009  0.070  0.097  0.042  0.042  0.090  0.174  0.129  0.160  0.112
 1958   0.026  0.088  0.135  0.060  0.103  0.110  0.095  0.161  0.131  0.091
 1959   0.011  0.085  0.209  0.085  0.044  0.040  0.040  0.047  0.139  0.097
 1960   0.008  0.048  0.077  0.091  0.143  0.090  0.051  0.082  0.118  0.082
 1961   0.010  0.089  0.139  0.101  0.219  0.194  0.056  0.051  0.131  0.092
 1962   0.005  0.055  0.125  0.086  0.121  0.267  0.112  0.134  0.135  0.094
 1963   0.004  0.035  0.096  0.106  0.119  0.103  0.143  0.082  0.067  0.047
 1964   0.010  0.053  0.097  0.132  0.169  0.111  0.105  0.107  0.073  0.051
 1965   0.006  0.054  0.068  0.062  0.079  0.118  0.124  0.058  0.082  0.057
 1966   0.026  0.070  0.208  0.082  0.053  0.119  0.093  0.058  0.047  0.033
 1967   0.075  0.072  0.092  0.105  0.043  0.056  0.157  0.062  0.085  0.060
 1968   0.029  0.083  0.077  0.048  0.058  0.022  0.053  0.078  0.049  0.034
 1969   0.061  0.259  0.194  0.064  0.024  0.030  0.018  0.043  0.068  0.048
 1970   0.059  0.177  0.122  0.079  0.027  0.016  0.031  0.022  0.042  0.042
 1971   0.003  0.225  0.177  0.080  0.067  0.016  0.013  0.042  0.033  0.033
 1972   0.006  0.179  0.339  0.092  0.072  0.056  0.019  0.008  0.024  0.024
 1973   0.006  0.152  0.140  0.082  0.033  0.038  0.062  0.037  0.025  0.025
 1974   0.026  0.171  0.190  0.144  0.119  0.059  0.041  0.053  0.049  0.049
 1975   0.067  0.360  0.145  0.093  0.043  0.104  0.054  0.046  0.060  0.060
 1976   0.009  0.269  0.469  0.122  0.098  0.031  0.067  0.031  0.048  0.048
 1977   0.071  0.237  0.176  0.155  0.023  0.034  0.026  0.063  0.047  0.047
 1978   0.136  0.355  0.178  0.085  0.041  0.011  0.025  0.013  0.037  0.037
 1979   0.017  0.105  0.283  0.093  0.038  0.024  0.017  0.051  0.033  0.033
 1980   0.112  0.242  0.411  0.189  0.030  0.035  0.030  0.016  0.036  0.036
 1981   0.076  0.442  0.336  0.103  0.089  0.021  0.031  0.047  0.027  0.027
 1982   0.244  0.394  0.485  0.174  0.068  0.042  0.022  0.077  0.055  0.055
 1983   0.245  0.201  0.326  0.135  0.081  0.060  0.119  0.034  0.058  0.058
 1984   0.110  0.455  0.124  0.133  0.132  0.096  0.087  0.119  0.064  0.064
 1985   0.093  0.411  0.404  0.116  0.072  0.070  0.037  0.055  0.076  0.046
 1986   0.278  0.321  0.247  0.152  0.033  0.047  0.042  0.033  0.073  0.044
 1987   0.144  0.398  0.296  0.120  0.048  0.030  0.085  0.063  0.066  0.040
 1988   0.343  0.214  0.391  0.165  0.058  0.042  0.050  0.076  0.101  0.061
 1989   0.189  0.371  0.171  0.153  0.142  0.033  0.053  0.038  0.079  0.047
 1990   0.174  0.245  0.319  0.131  0.166  0.056  0.055  0.076  0.094  0.057
 1991   0.077  0.294  0.223  0.138  0.139  0.047  0.049  0.060  0.138  0.083
 1992   0.079  0.288  0.360  0.090  0.071  0.062  0.105  0.131  0.160  0.096
 1993   0.089  0.485  0.343  0.135  0.061  0.067  0.074  0.097  0.151  0.091
 1994   0.119  0.277  0.203  0.085  0.122  0.093  0.187  0.208  0.352  0.211
 1995   0.154  0.216  0.274  0.116  0.113  0.173  0.097  0.169  0.201  0.241
 1996   0.175  0.452  0.351  0.262  0.128  0.065  0.111  0.087  0.232  0.278
 1997   0.171  0.352  0.231  0.204  0.161  0.153  0.096  0.231  0.237  0.285
 1998   0.118  0.539  0.389  0.277  0.130  0.289  0.046  0.052  0.156  0.187
 1999   0.122  0.155  0.306  0.217  0.116  0.053  0.056  0.073  0.169  0.203
 2000   0.321  0.292  0.165  0.188  0.209  0.156  0.062  0.097  0.112  0.135
 2001   0.007  0.346  0.162  0.111  0.136  0.115  0.199  0.137  0.160  0.191
 2002   0.032  0.386  0.263  0.115  0.054  0.125  0.079  0.133  0.147  0.176
 2003   0.014  0.171  0.091  0.066  0.107  0.053  0.189  0.141  0.184  0.221
 2004   0.053  0.162  0.202  0.058  0.033  0.076  0.080  0.117  0.194  0.233
 2005   0.224  0.231  0.128  0.117  0.059  0.062  0.077  0.052  0.255  0.306
 2006   0.168  0.209  0.225  0.064  0.032  0.086  0.045  0.062  0.177  0.213
 2007   0.002  0.120  0.080  0.193  0.125  0.091  0.084  0.071  0.193  0.231
 2008   0.004  0.133  0.072  0.183  0.106  0.075  0.092  0.091  0.108  0.130
 2009   0.010  0.197  0.061  0.128  0.099  0.087  0.121  0.120  0.069  0.083
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 N by area
 1950      2831730.     1453953.     1521070.     1051879.      846518.      955591.      539008.      229178.      156401.      173602.
