 F
 2006      2252959.     1347350.     2031451.      883175.      435748.      412152.      290804.      275530.      315934.      283624.
 2007       771831.     1087750.      845446.     1198620.      625233.      325697.      295092.      230882.      222148.      395861.
 2008       243789.      470145.      672127.      567956.      725674.      435820.      234420.      210448.      168369.      384471.
 2009       171550.      148766.      314163.      491820.      387616.      525258.      332303.      179065.      165475.      438947.
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 CATCH
 1950       227221.      264498.        3926.        8984.       33578.       59513.       38101.       22709.       33515.       27331.
 1951        34493.       43233.       23622.       24377.       47004.       59748.       70418.       33534.       32856.       32403.
 1952         4421.        7682.       11665.        9197.       38989.       57831.       66407.       78472.       60929.       41914.
 1953        16403.       21593.       14130.       14728.       44604.       50110.       63493.       58955.       62224.       53658.
 1954        14798.       19900.        2611.        5405.       42788.       41008.       37064.       26001.       43927.       93315.
 1955        13292.       72607.      107287.       41942.       35018.       37856.       33831.       35982.       47166.       95777.
 1956         5455.       35668.       55304.       22788.       23589.       24829.       26572.       24377.       39251.       63569.
 1957         6090.       42315.       66203.       33613.       24986.       46228.       52604.       34525.       21086.       81418.
 1958        21161.       41049.       57634.       29588.       59760.       48488.       37140.       34886.       26780.       63841.
 1959         7803.       45504.       66430.       25744.       16179.       17160.       13577.       14502.       22619.       71987.
 1960         4765.       22822.       30071.       19572.       30203.       25136.       17431.       22141.       29166.       61075.
 1961         7810.       36086.       47258.       28390.       31705.       27849.       12017.       14114.       27817.       74816.
 1962         6947.       29693.       35821.       20586.       23845.       24378.       11403.       22140.       29668.       79161.
 1963         6052.       29894.       38038.       21146.       20055.       14641.        8764.        6465.        8773.       41784.
 1964        13483.       53407.       61334.       36574.       23306.       13436.       11044.        4904.        4604.       44458.
 1965        13433.       48963.       51094.       28637.       15434.       11246.       11086.        4832.        2980.       45956.
 1966        39435.      112263.      130124.       44909.       18096.       16945.        6580.        4015.        3189.       23646.
 1967        65607.       71403.      107837.       43983.       17335.       14462.       16219.        3449.        4776.       40828.
 1968        21693.       46196.       55828.       41113.       17492.        6842.       10761.        6080.        2258.       21866.
 1969        43105.      116781.       74227.       34278.       15471.        6882.        4455.        7075.        4268.       28148.
 1970        38988.       76924.       35680.       20582.       10730.        8007.        5747.        4676.        5799.       23883.
 1971         3451.       89131.       50860.       16650.       12913.        4879.        5481.        6382.        5947.       20270.
 1972         5572.      150796.       80312.       18136.       10840.        8034.        4908.        2851.        3067.       16399.
 1973         7760.       87196.       78669.       12238.        4771.        4351.        6947.        7737.        7455.       17932.
 1974        44979.      144277.       72124.       55221.       12698.        6556.        3768.        4789.        8695.       43995.
 1975        83784.      352022.       82482.       24055.       11863.        7932.        4665.        3441.        4480.       54950.
 1976        17501.      196886.      239994.       47505.       18187.        6492.        3896.        2187.        2948.       40376.
 1977        67420.      276479.       81061.       45074.        6677.        4738.        4363.        2903.        2778.       36620.
 1978        98571.      188169.      132603.       26750.        8539.        2569.        2746.        1850.        1398.       26717.
 1979        15968.       46352.       85484.       47174.        8803.        3802.        3158.        4700.        4051.       22395.
 1980       153268.      139588.      111494.       35392.       11439.        6346.        3925.        2495.        2715.       24603.
 1981        91413.      320656.      114393.       16726.       11334.        6214.        4537.        4938.        3506.       18037.
 1982       435146.      261565.      174574.       35996.        8002.        3990.        5295.        9037.        4835.       38429.
 1983       666700.      196954.      118435.       27650.       11539.        5339.        8741.        6724.        5468.       38481.
 1984       162819.      602874.       80533.       29876.       18523.       10029.        5897.        6546.       10420.       41447.
 1985       126331.      327195.      273250.       52930.       11441.        7067.        3014.        2958.        3329.       31801.
 1986       605591.      245280.      110492.       60475.       10838.        5638.        3356.        2173.        3201.       27826.
 1987       233815.      425594.      130379.       35130.       13521.        7777.        7936.        4073.        3661.       23513.
 1988       787367.      200806.      221887.       45198.       12256.        9116.       10264.        5612.        5200.       33542.
 1989       457214.      409308.      103865.       51467.       26166.        5342.        9140.        6317.        4674.       24558.
 1990       436998.      328718.      195472.       53837.       37392.        7450.        6938.       10362.       12813.       27930.
 1991       243244.      401949.      186084.       52344.       39257.        7563.        5140.        6163.       14736.       43603.
 1992       229346.      527897.      280116.       50401.       19089.       12662.       13102.       10683.       12770.       50171.
 1993       280527.      748303.      362086.       64110.       24965.       13406.       11620.        9313.        9358.       44738.
 1994       304847.      502294.      171942.       56713.       40131.       28248.       27583.       24303.       23658.       91143.
 1995       443084.      322790.      296579.       65551.       53670.       39327.       22103.       17701.       16646.       85605.
 1996       444406.      669904.      312384.      170612.       50658.       22396.       18070.       15305.       17362.       85496.
 1997       306609.      474221.      189334.      107589.       66458.       42200.       25467.       27051.       31144.       74425.
 1998       451731.      649694.      394557.      189770.       65233.      107965.       10958.       11856.       13452.       55410.
 1999       540099.      517710.      271985.      168325.       52591.       18235.       13333.       14086.       44138.       70849.
 2000      1651573.      711627.      359074.       84005.       87737.       53068.       16037.       16434.       16114.       51446.
 2001        25533.      739701.      205608.      155369.       39309.       28320.       44773.       26069.       19960.       96913.
 2002        71927.      802414.      326482.      112638.       53543.       25543.       13947.       17481.       20485.       88878.
 2003        46055.      307381.      107698.       60328.       77901.       40516.       28196.       22527.       19063.      122562.
 2004       216436.      367903.      279989.       52360.       20386.       38471.       47244.       10194.       23660.      113503.
 2005       385283.      614905.      174453.       93018.       36131.       27849.       25703.       19866.       16213.      116936.
 2006       381072.      243431.      453977.       78709.       19316.       46985.       14476.       16199.       71825.       76296.
 2007         3482.      208421.      110084.      246755.       63449.       35766.       40826.       32816.       58030.      121830.
 2008          755.       63119.       41758.       67048.       51597.       27174.       19392.       16913.       16230.       44546.
 2009         1350.       22619.       20491.       52868.       24566.       30804.       33104.       19219.       10408.       33310.
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 WEIGHT FOR SSB
 1950            5.          10.          19.          39.          55.          73.          92.         115.         136.         177.
 1951            5.          10.          21.          37.          56.          72.          95.         115.         137.         194.
 1952            5.           9.          22.          37.          55.          73.          94.         116.         137.         195.
 1953            5.          10.          21.          37.          55.          72.          95.         115.         138.         192.
 1954            5.          10.          17.          38.          55.          71.          93.         116.         139.         194.
 1955            5.          11.          20.          35.          54.          73.          93.         117.         138.         193.
 1956            5.          11.          20.          35.          54.          72.          93.         116.         138.         198.
 1957            5.          11.          20.          36.          53.          73.          93.         114.         141.         201.
 1958            4.          11.          20.          35.          54.          70.          94.         117.         138.         215.
 1959            5.          11.          21.          35.          54.          72.          93.         116.         141.         203.
 1960            5.          10.          21.          35.          54.          70.          91.         115.         138.         199.
 1961            5.          10.          21.          35.          54.          70.          91.         118.         139.         207.
 1962            5.          10.          21.          36.          54.          69.          93.         116.         139.         214.
 1963            5.          11.          21.          36.          55.          70.          92.         120.         139.         199.
 1964            5.          10.          20.          35.          53.          70.          95.         118.         139.         217.
 1965            5.          10.          21.          35.          52.          71.          95.         115.         142.         248.
 1966            3.          10.          22.          36.          54.          69.          94.         113.         138.         237.
 1967            3.          11.          21.          36.          55.          72.          90.         118.         140.         248.
 1968            5.          11.          21.          36.          55.          73.          98.         116.         145.         250.
 1969            5.          10.          21.          35.          52.          72.          99.         121.         142.         262.
 1970            5.          10.          22.          35.          53.          73.          95.         119.         145.         229.
 1971            6.          10.          19.          35.          54.          73.          96.         120.         146.         267.
 1972            5.          11.          20.          35.          55.          73.          95.         118.         147.         270.
 1973            5.          10.          19.          33.          54.          73.          97.         121.         142.         271.
 1974            4.          11.          21.          36.          54.          74.          96.         122.         153.         265.
 1975            5.          11.          21.          37.          53.          72.          93.         122.         149.         265.
 1976            6.          12.          20.          36.          53.          74.          94.         120.         153.         280.
 1977            4.          11.          22.          35.          56.          74.          95.         116.         141.         283.
 1978            6.          10.          21.          37.          53.          72.          95.         122.         145.         280.
 1979            5.          13.          21.          36.          53.          72.          94.         115.         139.         271.
 1980            5.          11.          19.          32.          52.          72.          93.         116.         144.         258.
 1981            5.          11.          19.          32.          54.          72.          93.         115.         143.         241.
 1982            6.          12.          21.          35.          52.          73.          93.         113.         142.         245.
 1983            5.          12.          20.          34.          53.          73.          99.         118.         145.         224.
 1984            5.          11.          22.          36.          53.          75.          95.         118.         143.         229.
 1985            5.          11.          22.          36.          53.          75.          97.         120.         147.         243.
 1986            5.          12.          22.          35.          54.          73.          96.         119.         145.         243.
 1987            5.          11.          19.          35.          53.          72.          97.         119.         144.         238.
 1988            5.          11.          20.          36.          53.          75.          97.         120.         146.         240.
 1989            5.          11.          22.          33.          45.          74.          98.         117.         145.         255.
 1990            5.          10.          18.          33.          52.          72.          95.         118.         145.         226.
 1991            5.          10.          19.          34.          54.          73.          96.         119.         146.         214.
 1992            5.          11.          19.          33.          58.          79.         102.         123.         146.         217.
 1993            5.          10.          18.          34.          54.          73.          93.         116.         143.         240.
 1994            6.          10.          21.          35.          53.          72.          93.         119.         148.         231.
 1995            5.          12.          19.          33.          55.          72.          94.         120.         145.         243.
 1996            5.           9.          19.          32.          51.          73.          96.         121.         148.         241.
 1997            5.          11.          20.          34.          52.          72.          95.         120.         147.         221.
 1998            5.          10.          18.          34.          50.          70.          94.         121.         146.         225.
 1999            6.          11.          22.          34.          52.          73.          97.         120.         155.         223.
 2000            4.          11.          18.          36.          54.          73.          96.         120.         143.         223.
 2001            6.           9.          20.          31.          52.          75.          96.         119.         142.         205.
 2002            6.          11.          19.          33.          54.          74.          98.         121.         145.         220.
 2003            6.          10.          20.          36.          56.          76.          96.         124.         145.         215.
 2004            6.          11.          19.          34.          51.          77.          97.         119.         149.         215.
 2005            6.          11.          17.          31.          54.          78.          99.         118.         149.         201.
 2006            7.          10.          18.          32.          51.          72.          94.         117.         146.         214.
 2007            3.          11.          24.          33.          52.          70.          95.         117.         146.         215.
 2008            7.          11.          20.          35.          52.          70.          95.         122.         146.         233.
 2009            5.          12.          22.          37.          51.          78.          94.         125.         146.         214.
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Indices (paired columns with observed and predicted values)
       #      1          1          2          2          3          3          4          4          5          5          6          6          7          7          8          8          9          9         10         10         11         11         12         12         13         13
 1950  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01
 1951  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01
 1952  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01  0.319E+00  0.564E+00 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01
 1953  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01  0.227E+00  0.550E+00 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01
 1954  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01  0.162E+00  0.542E+00 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01
 1955  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01  0.309E+00  0.643E+00  0.235E+00 -0.422E+00 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01
 1956  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01  0.388E+00  0.491E+00 -0.298E+00 -0.343E+00 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01
 1957  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01  0.250E+00  0.587E-01 -0.622E-03 -0.184E+00 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01
 1958  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.225E-01 -0.349E+00 -0.171E+00 -0.153E+00 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01
 1959  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01  0.377E-02 -0.460E+00  0.124E+00 -0.155E+00 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01
 1960  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.195E+00 -0.398E+00  0.492E+00 -0.170E+00 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01
 1961  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.301E+00 -0.542E+00  0.594E+00 -0.369E-01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01
 1962  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.434E+00 -0.520E+00  0.815E+00  0.302E-01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01
 1963  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.165E+00 -0.125E+00 -0.284E+01  0.151E-01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01
 1964  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.313E+00  0.182E+00  0.171E+00  0.884E-01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01
 1965  -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01 -0.223E+00  0.239E+00  0.889E+00  0.133E+00 -0.900E+01 -0.900E+01 -0.900E+01 -0.900E+01
