 F
 1952      2786568.     1327869.     1184643.      693784.      914345.      601761.      466140.      546261.      327778.      308500.
 1953      2639377.     1703698.     1037741.      921555.      537615.      684785.      440538.      330687.      397589.      471534.
 1954      2667949.     1604249.     1321081.      803814.      711894.      383514.      515451.      311858.      230126.      668245.
 1955      1742698.     1622985.     1244344.     1036892.      627521.      522192.      277029.      398824.      244348.      677989.
 1956      1145388.     1057322.     1212507.      884101.      778576.      462683.      393384.      201661.      309962.      693981.
 1957       898605.      697472.      800182.      904912.      675306.      591591.      356406.      305941.      151017.      804315.
 1958      1048506.      545790.      511266.      570984.      682113.      509127.      442659.      251174.      231378.      763940.
 1959       893738.      625962.      393076.      351320.      423003.      483804.      373119.      337654.      183917.      809688.
 1960       776616.      541483.      452205.      250673.      253618.      318444.      380613.      300800.      277189.      805342.
 1961      1024190.      472084.      405774.      329150.      179901.      172857.      238049.      303569.      238400.      887910.
 1962      1598466.      621393.      339482.      277498.      233849.      113585.      116448.      188844.      248210.      916668.
 1963      1892059.      973883.      462563.      235432.      200105.      162906.       71072.       87336.      142054.      945460.
 1964      1705962.     1154436.      739654.      330273.      166527.      139705.      120174.       51659.       69184.      932855.
 1965      3051741.     1034675.      860908.      527672.      227528.      110444.      102266.       90791.       39924.      858572.
 1966      1921942.     1859178.      770627.      632070.      389776.      165345.       80285.       75723.       73669.      765607.
 1967      1138579.     1146905.     1363290.      491545.      457533.      290615.      120096.       61383.       61456.      732251.
 1968       956388.      646835.      839105.      977166.      347829.      344584.      224884.       86009.       49639.      673490.
 1969       915590.      569119.      468012.      610746.      732323.      258152.      275943.      178940.       68399.      630312.
 1970       854437.      527596.      344894.      302733.      450139.      562381.      205144.      227568.      147461.      599965.
 1971      1668930.      493311.      347203.      239811.      219956.      344601.      453207.      166952.      191536.      644927.
 1972      1128096.     1019761.      309544.      228279.      173934.      161613.      277729.      375432.      137785.      727779.
 1973      1675011.      686784.      669231.      172918.      163553.      127244.      125067.      228651.      320495.      761549.
 1974      2169173.     1020145.      463328.      457025.      125212.      124437.      100251.       98637.      189633.      947906.
 1975      1617381.     1294074.      675257.      300896.      310790.       87288.       95964.       80711.       80462.      975010.
 1976      2388511.      926104.      708721.      458408.      215449.      233990.       64312.       76292.       66281.      896811.
 1977      1225428.     1449706.      555237.      347143.      318668.      153419.      185713.       50426.       63639.      828753.
 1978       966756.      698637.      896918.      365298.      233316.      244767.      121330.      151908.       40714.      768645.
 1979      1195689.      516299.      384257.      588637.      263726.      175984.      198078.       99340.      129033.      704683.
 1980      1816317.      720147.      365209.      227061.      421378.      199672.      140651.      163389.       81149.      726457.
 1981      1566075.      994492.      443583.      189447.      147417.      321353.      157749.      114480.      138318.      702959.
