1972,3470846.625,2255703.75
1973,3584453.625,4958021.25
1974,3613257,3852821.25
1975,3329910,5493015
1976,2929663.125,5674398.75
1977,2910768.75,1073902.5
1978,3114870.75,3739938.75
1979,2741618.25,6153041.25
1980,2332311.75,6109481.25
1981,2431901.25,7534901.25
1982,2309515.875,2074680
1983,2586211.875,1531653.75
